sense_uid	entry_id	ordinal	sense_kind	pos	pos_simp	tags	register	domain	def_trad	def_simp	expl_trad	expl_simp	exemption	sgi	prompt_id	review_status	adjudication	edits
密|密|mi4~4	密|密|mi4	4	defined	["動"]	["动"]	[]	["slang"]	[]	在網上私下發消息給某人	在网上私下发消息给某人				[3]	general	unreviewed		[]
富|富|fu4~1	富|富|fu4	1	defined	["形"]	["形"]	[]	[]	[]	錢多，生活過得好的	钱多，生活过得好的				[0, 2]	general	unreviewed		[]
富|富|fu4~2	富|富|fu4	2	defined	["形"]	["形"]	["bound-form"]	[]	[]	某種東西特別多的	某种东西特别多的				[1]	general	unreviewed		[]
實施|实施|shi2 shi1~1	實施|实施|shi2 shi1	1	defined	["動"]	["动"]	[]	[]	[]	把計劃、法律等正式用到實際中	把计划、法律等正式用到实际中	「執行」多指按命令去做，「實施」多指把計劃、法律用起來。	「执行」多指按命令去做，「实施」多指把计划、法律用起来。		[0, 1]	general	unreviewed		[]
實現|实现|shi2 xian4~1	實現|实现|shi2 xian4	1	defined	["動"]	["动"]	[]	[]	[]	使原來想的事或計劃成為事實	使原来想的事或计划成为事实	「完成」用在具體的工作上，「實現」多用在理想、計劃上。	「完成」用在具体的工作上，「实现」多用在理想、计划上。		[0]	general	unreviewed		[]
實際|实际|shi2 ji4~1	實際|实际|shi2 ji4	1	defined	["名", "形"]	["名", "形"]	[]	[]	[]	真實存在的事物或情況	真实存在的事物或情况	「實際上」是常用的說法，表示事情真正的情況。	「实际上」是常用的说法，表示事情真正的情况。		[0, 1, 4, 5]	general	unreviewed		[]
實際|实际|shi2 ji4~2	實際|实际|shi2 ji4	2	defined	["形"]	["形"]	[]	[]	[]	符合事實，做得到的	符合事实，做得到的				[2, 3]	general	unreviewed		[]
實際上|实际上|shi2 ji4 shang4~1	實際上|实际上|shi2 ji4 shang4	1	defined	["副"]	["副"]	[]	[]	[]	用來說出真正的情況，常和表面相反	用来说出真正的情况，常和表面相反	「其實」多用在口語，「實際上」比較正式。	「其实」多用在口语，「实际上」比较正式。		[0, 1, 2, 3]	general	unreviewed		[]
實驗|实验|shi2 yan4~1	實驗|实验|shi2 yan4	1	defined	["名", "動"]	["名", "动"]	[]	[]	[]	為了檢查想法是否正確而做的活動	为了检查想法是否正确而做的活动	「實驗」多指科學上的研究，「試驗」多指試用看效果。	「实验」多指科学上的研究，「试验」多指试用看效果。		[0, 1, 2, 3, 4]	general	unreviewed		[]
實驗室|实验室|shi2 yan4 shi4~1	實驗室|实验室|shi2 yan4 shi4	1	defined	["名"]	["名"]	[]	[]	[]	有專門設備、供人做實驗和研究的房間	有专门设备、供人做实验和研究的房间				[0, 1]	general	unreviewed		[]
審判|审判|shen3 pan4~1	審判|审判|shen3 pan4	1	defined	["動", "名"]	["动", "名"]	[]	[]	["law"]	法庭依照法律查明案件，作出決定	法庭依照法律查明案件，作出决定				[0, 1]	general	unreviewed		[]
寫|写|xie3~1	寫|写|xie3	1	defined	["動"]	["动"]	[]	[]	[]	用筆在紙上做出字	用笔在纸上做出字				[0]	general	unreviewed		[]
寫|写|xie3~2	寫|写|xie3	2	defined	["動"]	["动"]	[]	[]	[]	用文字作出文章、書等作品	用文字作出文章、书等作品				[]	general	unreviewed		[]
寶|宝|bao3~1	寶|宝|bao3	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	很有價值、人們十分看重的東西	很有价值、人们十分看重的东西				[0, 1, 2]	general	unreviewed		[]
寶|宝|bao3~2	寶|宝|bao3	2	defined	["形"]	["形"]	["bound-form"]	[]	[]	十分貴重而少有的	十分贵重而少有的				[3]	general	unreviewed		[]
封|封|feng1~1	封|封|feng1	1	defined	["動"]	["动"]	[]	[]	[]	合上開口的地方，使打不開或過不去	合上开口的地方，使打不开或过不去				[3]	general	unreviewed		[]
封|封|feng1~2	封|封|feng1	2	defined	["動"]	["动"]	[]	[]	[]	舊時君主給人土地或稱號	旧时君主给人土地或称号	現在也說「被封為」，指大家給某人一個稱號。	现在也说「被封为」，指大家给某人一个称号。		[0, 1, 2]	general	unreviewed		[]
封|封|feng1~3	封|封|feng1	3	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算信件等包起來的東西	用于计算信件等包起来的东西				[4]	classifier-is	unreviewed		[]
射|射|she4~1	射|射|she4	1	defined	["動"]	["动"]	[]	[]	[]	用力使箭或子彈向目標飛出去	用力使箭或子弹向目标飞出去				[0, 1]	general	unreviewed		[]
射|射|she4~2	射|射|she4	2	defined	["動"]	["动"]	[]	[]	[]	光、水等從一處向外快速放出	光、水等从一处向外快速放出				[3]	general	unreviewed		[]
射|射|she4~3	射|射|she4	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	表面說這件事，實際指另一件事	表面说这件事，实际指另一件事				[2]	general	unreviewed		[]
將|将|jiang1~1	將|将|jiang1	1	defined	["副"]	["副"]	[]	["lit"]	[]	用在動詞前，表示事情以後發生	用在动词前，表示事情以后发生				[0, 1]	general	unreviewed		[]
將|将|jiang1~2	將|将|jiang1	2	defined	["介"]	["介"]	[]	["lit"]	[]	引出動作的對象，用在動詞前面	引出动作的对象，用在动词前面	說話時一般用「把」，「將」多用在文章裡。	说话时一般用「把」，「将」多用在文章里。		[2, 3, 6]	general	unreviewed		[]
將|将|jiang1~3	將|将|jiang1	3	defined	["動"]	["动"]	[]	[]	[]	下棋時直接進攻對方最重要的棋子	下棋时直接进攻对方最重要的棋子				[4]	general	unreviewed		[]
將|将|jiang1~4	將|将|jiang1	4	defined	["副"]	["副"]	[]	["lit"]	[]	表示事情剛剛發生	表示事情刚刚发生	舊時的說法，現在多說「剛」或「剛才」。	旧时的说法，现在多说「刚」或「刚才」。	archaic-form	[5]	general	unreviewed		[]
將|将|jiang4~1	將|将|jiang4	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	軍隊中帶兵的高級長官	军队中带兵的高级长官				[0]	bound-form	unreviewed		[]
將|将|jiang4~2	將|将|jiang4	2	defined	["名"]	["名"]	[]	[]	[]	中國象棋裡黑方的主將	中国象棋里黑方的主将				[2]	general	unreviewed		[]
將|将|jiang4~3	將|将|jiang4	3	defined	["動"]	["动"]	[]	["lit"]	[]	帶領軍隊作戰	带领军队作战	這個用法多見於古書，現在一般說「率領」。	这个用法多见于古书，现在一般说「率领」。	archaic-form	[1]	general	unreviewed		[]
將|将|qiang1~1	將|将|qiang1	1	defined	["動"]	["动"]	[]	["lit"]	[]	表示請求或希望對方做某事	表示请求或希望对方做某事	只見於古代的詩文，現代表示請求用「請」。	只见于古代的诗文，现代表示请求用「请」。	archaic-form	[0, 1, 2]	general	unreviewed		[]
將軍|将军|jiang1 jun1~1	將軍|将军|jiang1 jun1	1	defined	["名"]	["名"]	[]	[]	[]	軍隊中職位很高的軍官	军队中职位很高的军官				[0, 1]	general	unreviewed		[]
將軍|将军|jiang1 jun1~2	將軍|将军|jiang1 jun1	2	defined	["動"]	["动"]	[]	[]	[]	下棋時攻擊對方最重要的棋子	下棋时攻击对方最重要的棋子				[2]	general	unreviewed		[]
將軍|将军|jiang1 jun1~3	將軍|将军|jiang1 jun1	3	defined	["動"]	["动"]	[]	[]	[]	說話讓對方不好回答，感到為難	说话让对方不好回答，感到为难	多說成「將某人一軍」。	多说成「将某人一军」。		[3, 4, 5]	general	unreviewed		[]
專家|专家|zhuan1 jia1~1	專家|专家|zhuan1 jia1	1	defined	["名"]	["名"]	[]	[]	[]	對某一方面特別有研究、技術很好的人	对某一方面特别有研究、技术很好的人				[0]	general	unreviewed		[]
專業|专业|zhuan1 ye4~1	專業|专业|zhuan1 ye4	1	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	大學裡按內容分成的學習方向	大学里按内容分成的学习方向	「專業」多指學習的方面，「職業」指靠它生活的工作。	「专业」多指学习的方面，「职业」指靠它生活的工作。		[0, 1, 2, 3, 4]	general	unreviewed		[]
專業|专业|zhuan1 ye4~2	專業|专业|zhuan1 ye4	2	defined	["形"]	["形"]	[]	[]	[]	受過專門訓練、水平很高的	受过专门训练、水平很高的				[5]	general	unreviewed		[]
專輯|专辑|zhuan1 ji2~1	專輯|专辑|zhuan1 ji2	1	defined	["名"]	["名"]	[]	[]	[]	把多首歌曲收在一起出版的作品	把多首歌曲收在一起出版的作品				[0, 1]	general	unreviewed		[]
專輯|专辑|zhuan1 ji2~2	專輯|专辑|zhuan1 ji2	2	defined	["名"]	["名"]	[]	[]	[]	就一個主題特別編成的一集節目或書	就一个主题特别编成的一集节目或书				[2]	general	unreviewed		[]
專門|专门|zhuan1 men2~1	專門|专门|zhuan1 men2	1	defined	["形"]	["形"]	[]	[]	[]	只在某一方面的，不是一般的	只在某一方面的，不是一般的				[0, 2]	general	unreviewed		[]
專門|专门|zhuan1 men2~2	專門|专门|zhuan1 men2	2	defined	["副"]	["副"]	[]	[]	[]	表示只為某一件事，不為別的	表示只为某一件事，不为别的	「專門」跟「特地」意思相近，都表示只為一件事。	「专门」跟「特地」意思相近，都表示只为一件事。		[1]	general	unreviewed		[]
尊重|尊重|zun1 zhong4~1	尊重|尊重|zun1 zhong4	1	defined	["動"]	["动"]	[]	[]	[]	認真看待別人，不隨便看輕	认真看待别人，不随便看轻	「尊敬」多用在長輩或地位高的人身上，「尊重」也可以用在別人的想法和選擇上。	「尊敬」多用在长辈或地位高的人身上，「尊重」也可以用在别人的想法和选择上。		[0, 1, 2, 3, 4, 5, 6]	general	unreviewed		[]
尋找|寻找|xun2 zhao3~1	尋找|寻找|xun2 zhao3	1	defined	["動"]	["动"]	[]	[]	[]	為了得到人或東西而到處查看	为了得到人或东西而到处查看	「尋找」多用在書面，口語裡常說「找」。	「寻找」多用在书面，口语里常说「找」。		[0]	general	unreviewed		[]
對|对|dui4~1	對|对|dui4	1	defined	["形"]	["形"]	[]	[]	[]	沒有錯誤，符合事實或標準的	没有错误，符合事实或标准的				[0]	general	unreviewed		[]
對|对|dui4~2	對|对|dui4	2	defined	["介"]	["介"]	["function-word"]	[]	[]	用在名詞前面，引出動作或態度的對象	用在名词前面，引出动作或态度的对象	「對於」多用於事情，比較正式；「對」還可以指人，例如「對他很好」。	「对于」多用于事情，比较正式；「对」还可以指人，例如「对他很好」。		[1, 2, 3]	general	unreviewed		[]
對|对|dui4~3	對|对|dui4	3	defined	["動"]	["动"]	[]	[]	[]	正面朝著某個方向或目標	正面朝着某个方向或目标				[4]	general	unreviewed		[]
對|对|dui4~4	對|对|dui4	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	在另一邊，跟這邊正好相對的	在另一边，跟这边正好相对的				[5]	bound-form	unreviewed		[]
對|对|dui4~5	對|对|dui4	5	defined	["動"]	["动"]	[]	[]	[]	把兩個東西放在一起比較，看是否符合	把两个东西放在一起比较，看是否符合				[6, 10]	general	unreviewed		[]
對|对|dui4~6	對|对|dui4	6	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算兩個相配的人或東西，如夫妻、耳環	用于计算两个相配的人或东西，如夫妻、耳环	手、鞋等成雙的東西多用「雙」，不用「對」。	手、鞋等成双的东西多用「双」，不用「对」。		[11]	classifier-is	unreviewed		[]
對|对|dui4~7	對|对|dui4	7	defined	["動"]	["动"]	[]	[]	[]	符合心意，使人覺得滿意	符合心意，使人觉得满意	多用在「對胃口」、「對心思」這樣的說法裡。	多用在「对胃口」、「对心思」这样的说法里。		[7]	general	unreviewed		[]
對|对|dui4~8	對|对|dui4	8	defined	["動"]	["动"]	[]	[]	[]	把水或別的東西加到茶、酒等裡面	把水或别的东西加到茶、酒等里面				[9]	general	unreviewed		[]
對|对|dui4~9	對|对|dui4	9	defined	["動"]	["动"]	["bound-form"]	[]	[]	回答別人的話	回答别人的话				[8]	bound-form	unreviewed		[]
對手|对手|dui4 shou3~1	對手|对手|dui4 shou3	1	defined	["名"]	["名"]	[]	[]	[]	比賽或競爭中跟自己相對的一方	比赛或竞争中跟自己相对的一方	說「不是…的對手」，表示本領比不上對方。	说「不是…的对手」，表示本领比不上对方。		[0, 1, 2, 3, 4]	general	unreviewed		[]
對抗|对抗|dui4 kang4~1	對抗|对抗|dui4 kang4	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	用力量跟對方相對，不肯讓步	用力量跟对方相对，不肯让步				[0, 1, 2, 3, 4]	general	unreviewed		[]
對方|对方|dui4 fang1~1	對方|对方|dui4 fang1	1	defined	["名"]	["名"]	[]	[]	[]	交談或比賽中跟自己相對的一方	交谈或比赛中跟自己相对的一方				[0]	general	unreviewed		[]
對於|对于|dui4 yu2~1	對於|对于|dui4 yu2	1	defined	["介"]	["介"]	["function-word"]	[]	[]	用在名詞前面，引出動作或態度針對的人或事	用在名词前面，引出动作或态度针对的人或事	「對於」跟「對」意思接近，但「對於」比較正式，也常放在句子開頭。	「对于」跟「对」意思接近，但「对于」比较正式，也常放在句子开头。		[0]	general	unreviewed		[]
對象|对象|dui4 xiang4~1	對象|对象|dui4 xiang4	1	defined	["名"]	["名"]	[]	[]	[]	行動或研究所針對的人或事物	行动或研究所针对的人或事物				[0, 2]	general	unreviewed		[]
對象|对象|dui4 xiang4~2	對象|对象|dui4 xiang4	2	defined	["名"]	["名"]	[]	[]	[]	打算結婚的男朋友或女朋友	打算结婚的男朋友或女朋友				[1]	general	unreviewed		[]
導致|导致|dao3 zhi4~1	導致|导致|dao3 zhi4	1	defined	["動"]	["动"]	[]	[]	[]	引起某種結果，多指不好的	引起某种结果，多指不好的				[0]	general	unreviewed		[]
小時|小时|xiao3 shi2~1	小時|小时|xiao3 shi2	1	defined	["名"]	["名"]	[]	[]	[]	時間單位，等於六十分鐘	时间单位，等于六十分钟	「三點」說的是時候，「三個小時」說的是長短。	「三点」说的是时候，「三个小时」说的是长短。		[0, 1]	general	unreviewed		[]
小組|小组|xiao3 zu3~1	小組|小组|xiao3 zu3	1	defined	["名"]	["名"]	[]	[]	[]	為了完成工作或學習而分成的小單位	为了完成工作或学习而分成的小单位				[0]	general	unreviewed		[]
小說|小说|xiao3 shuo1~1	小說|小说|xiao3 shuo1	1	defined	["名"]	["名"]	[]	[]	[]	用故事和人物寫成的文學作品	用故事和人物写成的文学作品				[0, 1, 2]	general	unreviewed		[]
少|少|shao3~1	少|少|shao3	1	defined	["形"]	["形"]	[]	[]	[]	數量在一般水平以下的	数量在一般水平以下的				[0, 1]	general	unreviewed		[]
少|少|shao3~2	少|少|shao3	2	defined	["動"]	["动"]	[]	[]	[]	應該有的東西沒有了或不夠	应该有的东西没有了或不够				[2, 3]	general	unreviewed		[]
少|少|shao3~3	少|少|shao3	3	defined	["副"]	["副"]	[]	[]	[]	用在動詞前面，表示做得不多	用在动词前面，表示做得不多				[4, 5]	general	unreviewed		[]
少|少|shao4~1	少|少|shao4	1	defined	["形"]	["形"]	["bound-form"]	[]	[]	年齡小、還沒長大的	年龄小、还没长大的				[0]	general	unreviewed		[]
尤其|尤其|you2 qi2~1	尤其|尤其|you2 qi2	1	defined	["副"]	["副"]	[]	[]	[]	表示某一方面比其他的更特別	表示某一方面比其他的更特别	常說「尤其是」，後面提出最特別的那一個。	常说「尤其是」，后面提出最特别的那一个。		[0]	general	unreviewed		[]
就是|就是|jiu4 shi4~1	就是|就是|jiu4 shi4	1	defined	["副"]	["副"]	["function-word"]	[]	[]	用在人或事前面，表示正是這個，不是別的	用在人或事前面，表示正是这个，不是别的				[0]	general	unreviewed		[]
就是|就是|jiu4 shi4~2	就是|就是|jiu4 shi4	2	defined	["副"]	["副"]	["function-word"]	[]	[]	用在動詞前面，表示只是這樣，沒有別的	用在动词前面，表示只是这样，没有别的				[1]	general	unreviewed		[]
就是|就是|jiu4 shi4~3	就是|就是|jiu4 shi4	3	defined	["連"]	["连"]	["function-word"]	[]	[]	用在前一句，表示先退一步，後面常用「也」	用在前一句，表示先退一步，后面常用「也」	「就是…也…」跟「即使…也…」意思差不多，「就是」更常用在說話裡。	「就是…也…」跟「即使…也…」意思差不多，「就是」更常用在说话里。		[2]	general	unreviewed		[]
尼|尼|ni2~1	尼|尼|ni2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	佛教中出家的女子	佛教中出家的女子				[0]	general	unreviewed		[]
尼|尼|ni2~2	尼|尼|ni2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	音譯外來詞時用來表示聲音的字	音译外来词时用来表示声音的字				[1]	general	unreviewed		[]
尾|尾|wei3~1	尾|尾|wei3	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	動物身體後面伸出來的部分	动物身体后面伸出来的部分				[0]	general	unreviewed		[]
