entry_id	trad	simp	pinyin	content_status	rank	zipf_subtlex	review_status	adjudication	batch	prov_id
競爭|竞争|jing4 zheng1	競爭	竞争	jing4 zheng1	generated	1537	4.489	unreviewed		wave1-08	111
笑|笑|xiao4	笑	笑	xiao4	generated	443	5.296	unreviewed		wave1-08	111
符合|符合|fu2 he2	符合	符合	fu2 he2	generated	1586	4.46	unreviewed		wave1-08	111
第|第|di4	第	第	di4	generated	429	5.31	unreviewed		wave1-01	93
第一|第一|di4 yi1	第一	第一	di4 yi1	generated	226	5.734	unreviewed		wave1-01	12
第二|第二|di4 er4	第二	第二	di4 er4	generated	463	5.279	unreviewed		wave1-01	93
第五|第五|di4 wu3	第五	第五	di4 wu3	generated	1536	4.491	unreviewed		wave1-05	132
筆|笔|bi3	筆	笔	bi3	generated	753	4.995	unreviewed		wave1-05	124
等|等|deng3	等	等	deng3	generated	141	6.006	unreviewed		wave1-01	5
等等|等等|deng3 deng3	等等	等等	deng3 deng3	generated	243	5.676	unreviewed		wave1-03	167
算|算|suan4	算	算	suan4	generated	267	5.599	unreviewed		wave1-05	132
管|管|guan3	管	管	guan3	generated	363	5.414	unreviewed		wave1-03	161
管理|管理|guan3 li3	管理	管理	guan3 li3	generated	1495	4.51	unreviewed		wave1-04	176
節|节|jie2	節	节	jie2	generated	1053	4.779	unreviewed		wave1-03	157
節目|节目|jie2 mu4	節目	节目	jie2 mu4	generated	473	5.27	unreviewed		wave1-02	154
範圍|范围|fan4 wei2	範圍	范围	fan4 wei2	generated	1296	4.628	unreviewed		wave1-04	176
篇|篇|pian1	篇	篇	pian1	generated	1370	4.581	unreviewed		wave1-04	73
簡單|简单|jian3 dan1	簡單	简单	jian3 dan1	generated	551	5.181	unreviewed		wave1-03	167
簽署|签署|qian1 shu3	簽署	签署	qian1 shu3	generated	2084	4.103	unreviewed		wave1-09	101
米|米|mi3	米	米	mi3	generated	792	4.956	unreviewed		wave1-02	154
糖|糖|tang2	糖	糖	tang2	generated	1245	4.659	unreviewed		wave1-07	120
系|系|xi4	系	系	xi4	generated	1551	4.479	unreviewed		wave1-04	176
系列|系列|xi4 lie4	系列	系列	xi4 lie4	generated	1744	4.367	unreviewed		wave1-05	132
紀念|纪念|ji4 nian4	紀念	纪念	ji4 nian4	generated	1737	4.372	unreviewed		wave1-06	143
約|约|yao1	約	约	yao1	generated	828	4.936	unreviewed		wave1-02	154
約|约|yue1	約	约	yue1	generated	827	4.936	unreviewed		wave1-02	154
紅|红|hong2	紅	红	hong2	generated	812	4.942	unreviewed		wave1-02	154
紅色|红色|hong2 se4	紅色	红色	hong2 se4	generated	1262	4.648	unreviewed		wave1-06	143
納|纳|na4	納	纳	na4	generated	1646	4.426	unreviewed		wave1-04	176
紙|纸|zhi3	紙	纸	zhi3	generated	1297	4.628	unreviewed		wave1-07	117
級|级|ji2	級	级	ji2	generated	1569	4.471	unreviewed		wave1-04	172
素|素|su4	素	素	su4	generated	1877	4.279	unreviewed		wave1-08	111
索|索|suo3	索	索	suo3	generated	2072	4.121	unreviewed		wave1-08	79
終於|终于|zhong1 yu2	終於	终于	zhong1 yu2	generated	627	5.105	unreviewed		wave1-05	132
組|组|zu3	組	组	zu3	generated	707	5.033	unreviewed		wave1-02	150
組合|组合|zu3 he2	組合	组合	zu3 he2	generated	1594	4.455	unreviewed		wave1-07	120
組成|组成|zu3 cheng2	組成	组成	zu3 cheng2	generated	2036	4.159	unreviewed		wave1-07	120
結|结|jie1	結	结	jie1	generated	1203	4.686	unreviewed		wave1-06	143
結|结|jie2	結	结	jie2	generated	1202	4.686	unreviewed		wave1-06	143
結合|结合|jie2 he2	結合	结合	jie2 he2	generated	2005	4.188	unreviewed		wave1-08	111
結婚|结婚|jie2 hun1	結婚	结婚	jie2 hun1	generated	452	5.29	unreviewed		wave1-03	167
結束|结束|jie2 shu4	結束	结束	jie2 shu4	generated	334	5.477	unreviewed		wave1-01	93
結果|结果|jie1 guo3	結果	结果	jie1 guo3	generated	418	5.325	unreviewed		wave1-02	154
結果|结果|jie2 guo3	結果	结果	jie2 guo3	generated	417	5.325	unreviewed		wave1-02	154
結構|结构|jie2 gou4	結構	结构	jie2 gou4	generated	2114	4.053	unreviewed		wave1-08	111
絕|绝|jue2	絕	绝	jue2	generated	1326	4.612	unreviewed		wave1-09	101
絕對|绝对|jue2 dui4	絕對	绝对	jue2 dui4	generated	431	5.306	unreviewed		wave1-05	132
給|给|gei3	給	给	gei3	generated	49	6.543	unreviewed		wave1-01	12
給|给|ji3	給	给	ji3	generated	50	6.543	unreviewed		wave1-01	6
統治|统治|tong3 zhi4	統治	统治	tong3 zhi4	generated	1999	4.19	unreviewed		wave1-07	120
絲|丝|si1	絲	丝	si1	generated	1096	4.751	unreviewed		wave1-04	172
經|经|jing1	經	经	jing1	generated	1522	4.497	unreviewed		wave1-04	38
經典|经典|jing1 dian3	經典	经典	jing1 dian3	generated	1748	4.361	unreviewed		wave1-07	120
經常|经常|jing1 chang2	經常	经常	jing1 chang2	generated	744	5.001	unreviewed		wave1-03	167
經歷|经历|jing1 li4	經歷	经历	jing1 li4	generated	664	5.066	unreviewed		wave1-04	176
經營|经营|jing1 ying2	經營	经营	jing1 ying2	generated	1836	4.302	unreviewed		wave1-07	120
經過|经过|jing1 guo4	經過	经过	jing1 guo4	generated	965	4.827	unreviewed		wave1-03	167
經驗|经验|jing1 yan4	經驗	经验	jing1 yan4	generated	1273	4.64	unreviewed		wave1-06	143
綠|绿|lu:4	綠	绿	lu:4	generated	1764	4.349	unreviewed		wave1-08	111
綠色|绿色|lu:4 se4	綠色	绿色	lu:4 se4	generated	1653	4.42	unreviewed		wave1-09	101
維|维|wei2	維	维	wei2	generated	1346	4.6	unreviewed		wave1-03	30
維持|维持|wei2 chi2	維持	维持	wei2 chi2	generated	1765	4.349	unreviewed		wave1-06	143
網|网|wang3	網	网	wang3	generated	1713	4.388	unreviewed		wave1-06	143
網站|网站|wang3 zhan4	網站	网站	wang3 zhan4	generated	1709	4.39	unreviewed		wave1-06	143
緊張|紧张|jin3 zhang1	緊張	紧张	jin3 zhang1	generated	578	5.161	unreviewed		wave1-07	120
緊急|紧急|jin3 ji2	緊急	紧急	jin3 ji2	generated	1016	4.802	unreviewed		wave1-07	120
線|线|xian4	線	线	xian4	generated	683	5.053	unreviewed		wave1-02	184
編|编|bian1	編	编	bian1	generated	1073	4.763	unreviewed		wave1-05	132
編輯|编辑|bian1 ji2	編輯	编辑	bian1 ji2	generated	1879	4.277	unreviewed		wave1-08	111
總|总|zong3	總	总	zong3	generated	343	5.47	unreviewed		wave1-01	85
總是|总是|zong3 shi4	總是	总是	zong3 shi4	generated	369	5.406	unreviewed		wave1-07	120
總統|总统|zong3 tong3	總統	总统	zong3 tong3	generated	511	5.219	unreviewed		wave1-02	154
總部|总部|zong3 bu4	總部	总部	zong3 bu4	generated	1733	4.374	unreviewed		wave1-07	120
繫|系|ji4	繫	系	ji4	generated	1552	4.479	unreviewed		wave1-04	176
繫|系|xi4	繫	系	xi4	generated	1553	4.479	unreviewed		wave1-04	176
繼承|继承|ji4 cheng2	繼承	继承	ji4 cheng2	generated	1946	4.236	unreviewed		wave1-08	111
繼續|继续|ji4 xu4	繼續	继续	ji4 xu4	generated	269	5.596	unreviewed		wave1-02	154
缺乏|缺乏|que1 fa2	缺乏	缺乏	que1 fa2	generated	1939	4.24	unreviewed		wave1-08	111
罪|罪|zui4	罪	罪	zui4	generated	861	4.915	unreviewed		wave1-06	143
置|置|zhi4	置	置	zhi4	generated	2107	4.07	unreviewed		wave1-09	101
羅|罗|luo2	羅	罗	luo2	generated	1115	4.735	unreviewed		wave1-03	167
美|美|mei3	美	美	mei3	generated	408	5.332	unreviewed		wave1-01	93
美元|美元|mei3 yuan2	美元	美元	mei3 yuan2	generated	597	5.147	unreviewed		wave1-02	154
美麗|美丽|mei3 li4	美麗	美丽	mei3 li4	generated	903	4.88	unreviewed		wave1-09	101
群|群|qun2	群	群	qun2	generated	826	4.937	unreviewed		wave1-02	154
習慣|习惯|xi2 guan4	習慣	习惯	xi2 guan4	generated	983	4.821	unreviewed		wave1-06	143
老|老|lao3	老	老	lao3	generated	238	5.691	unreviewed		wave1-02	152
老師|老师|lao3 shi1	老師	老师	lao3 shi1	generated	668	5.063	unreviewed		wave1-06	143
考|考|kao3	考	考	kao3	generated	1715	4.386	unreviewed		wave1-07	120
考慮|考虑|kao3 lu:4	考慮	考虑	kao3 lu:4	generated	472	5.273	unreviewed		wave1-03	167
考試|考试|kao3 shi4	考試	考试	kao3 shi4	generated	1533	4.492	unreviewed		wave1-07	120
者|者|zhe3	者	者	zhe3	generated	302	5.531	unreviewed		wave1-01	26
而|而|er2	而	而	er2	generated	126	6.07	unreviewed		wave1-01	12
而且|而且|er2 qie3	而且	而且	er2 qie3	generated	218	5.762	unreviewed		wave1-02	154
而已|而已|er2 yi3	而已	而已	er2 yi3	generated	530	5.206	unreviewed		wave1-09	101
而是|而是|er2 shi4	而是	而是	er2 shi4	generated	1026	4.795	unreviewed		wave1-04	174
而言|而言|er2 yan2	而言	而言	er2 yan2	generated	1268	4.641	unreviewed		wave1-06	143
耳|耳|er3	耳	耳	er3	generated	1887	4.274	unreviewed		wave1-08	111
耶|耶|ye1	耶	耶	ye1	generated	643	5.089	unreviewed		wave1-03	167
耶|耶|ye2	耶	耶	ye2	generated	645	5.089	unreviewed		wave1-03	165
耶|耶|ye5	耶	耶	ye5	generated	644	5.089	unreviewed		wave1-03	165
聖|圣|sheng4	聖	圣	sheng4	generated	975	4.823	unreviewed		wave1-03	84
聞|闻|wen2	聞	闻	wen2	generated	948	4.843	unreviewed		wave1-07	120
聯合|联合|lian2 he2	聯合	联合	lian2 he2	generated	1873	4.282	unreviewed		wave1-06	143
聯盟|联盟|lian2 meng2	聯盟	联盟	lian2 meng2	generated	1463	4.527	unreviewed		wave1-04	176
聯繫|联系|lian2 xi4	聯繫	联系	lian2 xi4	generated	488	5.254	unreviewed		wave1-04	176
聯邦|联邦|lian2 bang1	聯邦	联邦	lian2 bang1	generated	962	4.829	unreviewed		wave1-03	167
聲|声|sheng1	聲	声	sheng1	generated	622	5.109	unreviewed		wave1-03	162
聲明|声明|sheng1 ming2	聲明	声明	sheng1 ming2	generated	1880	4.277	unreviewed		wave1-09	101
聲稱|声称|sheng1 cheng1	聲稱	声称	sheng1 cheng1	generated	1951	4.227	unreviewed		wave1-09	101
聲音|声音|sheng1 yin1	聲音	声音	sheng1 yin1	generated	517	5.217	unreviewed		wave1-04	176
職|职|zhi2	職	职	zhi2	generated	1751	4.36	unreviewed		wave1-06	143
職業|职业|zhi2 ye4	職業	职业	zhi2 ye4	generated	1064	4.768	unreviewed		wave1-03	167
聽|听|ting1	聽	听	ting1	generated	91	6.214	unreviewed		wave1-04	43
聽到|听到|ting1 dao4	聽到	听到	ting1 dao4	generated	438	5.3	unreviewed		wave1-09	101
肉|肉|rou4	肉	肉	rou4	generated	920	4.865	unreviewed		wave1-06	143
股|股|gu3	股	股	gu3	generated	1822	4.308	unreviewed		wave1-08	107
肯|肯|ken3	肯	肯	ken3	generated	990	4.816	unreviewed		wave1-05	132
肯定|肯定|ken3 ding4	肯定	肯定	ken3 ding4	generated	222	5.742	unreviewed		wave1-06	143
背|背|bei1	背	背	bei1	generated	1051	4.78	unreviewed		wave1-07	120
背|背|bei4	背	背	bei4	generated	1050	4.78	unreviewed		wave1-07	120
背景|背景|bei4 jing3	背景	背景	bei4 jing3	generated	1703	4.394	unreviewed		wave1-07	120
胡|胡|hu2	胡	胡	hu2	generated	1911	4.26	unreviewed		wave1-06	143
能|能|neng2	能	能	neng2	generated	35	6.696	unreviewed		wave1-01	12
能力|能力|neng2 li4	能力	能力	neng2 li4	generated	639	5.091	unreviewed		wave1-02	154
能夠|能够|neng2 gou4	能夠	能够	neng2 gou4	generated	520	5.213	unreviewed		wave1-02	154
能量|能量|neng2 liang4	能量	能量	neng2 liang4	generated	1396	4.561	unreviewed		wave1-05	132
脫|脱|tuo1	脫	脱	tuo1	generated	787	4.96	unreviewed		wave1-06	143
腦|脑|nao3	腦	脑	nao3	generated	1119	4.733	unreviewed		wave1-07	120
腳|脚|jiao3	腳	脚	jiao3	generated	677	5.058	unreviewed		wave1-05	127
臨時|临时|lin2 shi2	臨時	临时	lin2 shi2	generated	1881	4.277	unreviewed		wave1-08	111
自動|自动|zi4 dong4	自動	自动	zi4 dong4	generated	1663	4.416	unreviewed		wave1-07	120
自己|自己|zi4 ji3	自己	自己	zi4 ji3	generated	89	6.238	unreviewed		wave1-01	12
自從|自从|zi4 cong2	自從	自从	zi4 cong2	generated	914	4.871	unreviewed		wave1-09	99
自我|自我|zi4 wo3	自我	自我	zi4 wo3	generated	1070	4.764	unreviewed		wave1-07	120
自殺|自杀|zi4 sha1	自殺	自杀	zi4 sha1	generated	804	4.947	unreviewed		wave1-05	132
自然|自然|zi4 ran2	自然	自然	zi4 ran2	generated	953	4.841	unreviewed		wave1-03	167
自由|自由|zi4 you2	自由	自由	zi4 you2	generated	672	5.06	unreviewed		wave1-02	154
至|至|zhi4	至	至	zhi4	generated	1217	4.675	unreviewed		wave1-03	164
至今|至今|zhi4 jin1	至今	至今	zhi4 jin1	generated	2066	4.129	unreviewed		wave1-08	111
至少|至少|zhi4 shao3	至少	至少	zhi4 shao3	generated	435	5.304	unreviewed		wave1-03	167
至於|至于|zhi4 yu2	至於	至于	zhi4 yu2	generated	1782	4.341	unreviewed		wave1-09	98
致|致|zhi4	致	致	zhi4	generated	2041	4.154	unreviewed		wave1-09	96
臺|台|tai2	臺	台	tai2	generated	711	5.031	unreviewed		wave1-02	150
與|与|yu3	與	与	yu3	generated	259	5.611	unreviewed		wave1-01	28
與|与|yu4	與	与	yu4	generated	260	5.611	unreviewed		wave1-01	12
興趣|兴趣|xing4 qu4	興趣	兴趣	xing4 qu4	generated	661	5.068	unreviewed		wave1-06	143
舉|举|ju3	舉	举	ju3	generated	1148	4.714	unreviewed		wave1-05	132
舉行|举行|ju3 xing2	舉行	举行	ju3 xing2	generated	1509	4.504	unreviewed		wave1-04	176
舉辦|举办|ju3 ban4	舉辦	举办	ju3 ban4	generated	1996	4.191	unreviewed		wave1-07	120
舊|旧|jiu4	舊	旧	jiu4	generated	1246	4.659	unreviewed		wave1-04	176
舞|舞|wu3	舞	舞	wu3	generated	401	5.345	unreviewed		wave1-04	176
舞臺|舞台|wu3 tai2	舞臺	舞台	wu3 tai2	generated	1086	4.756	unreviewed		wave1-06	143
舞蹈|舞蹈|wu3 dao3	舞蹈	舞蹈	wu3 dao3	generated	848	4.924	unreviewed		wave1-08	111
航空|航空|hang2 kong1	航空	航空	hang2 kong1	generated	1798	4.327	unreviewed		wave1-06	143
般|般|ban1	般	般	ban1	generated	1247	4.658	unreviewed		wave1-07	120
船|船|chuan2	船	船	chuan2	generated	629	5.102	unreviewed		wave1-03	167
艘|艘|sou1	艘	艘	sou1	generated	1276	4.639	unreviewed		wave1-05	128
色|色|se4	色	色	se4	generated	1689	4.4	unreviewed		wave1-05	132
色|色|shai3	色	色	shai3	generated	1690	4.4	unreviewed		wave1-05	131
艾|艾|ai4	艾	艾	ai4	generated	1618	4.441	unreviewed		wave1-05	58
花園|花园|hua1 yuan2	花園	花园	hua1 yuan2	generated	1768	4.346	unreviewed		wave1-09	101
若|若|ruo4	若	若	ruo4	generated	1225	4.672	unreviewed		wave1-03	164
英|英|ying1	英	英	ying1	generated	2032	4.162	unreviewed		wave1-07	67
英雄|英雄|ying1 xiong2	英雄	英雄	ying1 xiong2	generated	857	4.918	unreviewed		wave1-05	132
茲|兹|zi1	茲	兹	zi1	generated	1793	4.335	unreviewed		wave1-06	143
茶|茶|cha2	茶	茶	cha2	generated	1383	4.57	unreviewed		wave1-05	132
草|草|cao3	草	草	cao3	generated	1773	4.345	unreviewed		wave1-07	120
莎|莎|sha1	莎	莎	sha1	generated	1926	4.249	unreviewed		wave1-09	71
莫|莫|mo4	莫	莫	mo4	generated	1717	4.384	unreviewed		wave1-05	132
菜|菜|cai4	菜	菜	cai4	generated	1066	4.767	unreviewed		wave1-06	143
華|华|hua1	華	华	hua1	redirect	1991	4.194	unreviewed		wave1-06	145
華|华|hua2	華	华	hua2	generated	1990	4.194	unreviewed		wave1-06	143
菲|菲|fei1	菲	菲	fei1	generated	2010	4.184	unreviewed		wave1-08	68
菲|菲|fei3	菲	菲	fei3	generated	2011	4.184	unreviewed		wave1-08	111
萊|莱|lai2	萊	莱	lai2	generated	1322	4.615	unreviewed		wave1-04	176
落|落|la4	落	落	la4	generated	1153	4.713	unreviewed		wave1-06	143
落|落|lao4	落	落	lao4	generated	1154	4.713	unreviewed		wave1-06	143
落|落|luo4	落	落	luo4	generated	1152	4.713	unreviewed		wave1-06	143
葉|叶|ye4	葉	叶	ye4	generated	2054	4.144	unreviewed		wave1-07	65
著|着|zhao1	著	着	zhao1	generated	66	6.475	unreviewed		wave1-01	12
著|着|zhao2	著	着	zhao2	generated	63	6.475	unreviewed		wave1-01	12
著|着|zhe5	著	着	zhe5	generated	62	6.475	unreviewed		wave1-01	11
著|着|zhuo2	著	着	zhuo2	generated	65	6.475	unreviewed		wave1-01	28
著|著|zhu4	著	著	zhu4	generated	64	6.475	unreviewed		wave1-01	12
著名|著名|zhu4 ming2	著名	著名	zhu4 ming2	generated	1158	4.712	unreviewed		wave1-03	167
葯|药|yao4	葯	药	yao4	generated	588	5.155	unreviewed		wave1-04	50
蒂|蒂|di4	蒂	蒂	di4	generated	1349	4.599	unreviewed		wave1-04	176
蒙|蒙|meng1	蒙	蒙	meng1	generated	1720	4.383	unreviewed		wave1-06	143
蒙|蒙|meng2	蒙	蒙	meng2	generated	1719	4.383	unreviewed		wave1-06	143
蓋|盖|gai4	蓋	盖	gai4	generated	1394	4.563	unreviewed		wave1-05	132
藍|蓝|lan2	藍	蓝	lan2	generated	1210	4.681	unreviewed		wave1-05	58
藍色|蓝色|lan2 se4	藍色	蓝色	lan2 se4	generated	1351	4.596	unreviewed		wave1-08	111
藏|藏|cang2	藏	藏	cang2	generated	657	5.069	unreviewed		wave1-03	167
藏|藏|zang4	藏	藏	zang4	generated	658	5.069	unreviewed		wave1-03	35
藝術|艺术|yi4 shu4	藝術	艺术	yi4 shu4	generated	1287	4.632	unreviewed		wave1-03	167
藝術家|艺术家|yi4 shu4 jia1	藝術家	艺术家	yi4 shu4 jia1	generated	1721	4.382	unreviewed		wave1-09	101
藥|药|yao4	藥	药	yao4	generated	587	5.155	unreviewed		wave1-04	176
藥物|药物|yao4 wu4	藥物	药物	yao4 wu4	generated	1416	4.554	unreviewed		wave1-06	143
蘇|苏|su1	蘇	苏	su1	generated	2027	4.171	unreviewed		wave1-07	67
蘋果|苹果|ping2 guo3	蘋果	苹果	ping2 guo3	generated	1753	4.359	unreviewed		wave1-09	101
蘭|兰|lan2	蘭	兰	lan2	generated	1307	4.623	unreviewed		wave1-03	35
虎|虎|hu3	虎	虎	hu3	generated	1962	4.215	unreviewed		wave1-08	111
處|处|chu3	處	处	chu3	generated	509	5.221	unreviewed		wave1-01	93
處|处|chu4	處	处	chu4	generated	510	5.221	unreviewed		wave1-01	22
處於|处于|chu3 yu2	處於	处于	chu3 yu2	generated	1494	4.511	unreviewed		wave1-06	143
處理|处理|chu3 li3	處理	处理	chu3 li3	generated	455	5.287	unreviewed		wave1-02	154
號|号|hao2	號	号	hao2	generated	287	5.549	unreviewed		wave1-01	25
號|号|hao4	號	号	hao4	generated	286	5.549	unreviewed		wave1-01	15
血|血|xue4	血	血	xue4	generated	592	5.151	unreviewed		wave1-05	132
行動|行动|xing2 dong4	行動	行动	xing2 dong4	generated	462	5.281	unreviewed		wave1-02	154
行為|行为|xing2 wei2	行為	行为	xing2 wei2	generated	739	5.005	unreviewed		wave1-02	154
術|术|shu4	術	术	shu4	generated	1769	4.346	unreviewed		wave1-07	120
術|术|zhu2	術	术	zhu2	generated	1770	4.346	unreviewed		wave1-07	67
街|街|jie1	街	街	jie1	generated	767	4.982	unreviewed		wave1-02	154
街道|街道|jie1 dao4	街道	街道	jie1 dao4	generated	2031	4.166	unreviewed		wave1-09	101
衛星|卫星|wei4 xing1	衛星	卫星	wei4 xing1	generated	1635	4.429	unreviewed		wave1-06	143
衝|冲|chong1	衝	冲	chong1	generated	673	5.06	unreviewed		wave1-05	132
衝|冲|chong4	衝	冲	chong4	generated	674	5.06	unreviewed		wave1-05	132
衝突|冲突|chong1 tu1	衝突	冲突	chong1 tu1	generated	1924	4.25	unreviewed		wave1-07	120
表|表|biao3	表	表	biao3	generated	1255	4.654	unreviewed		wave1-04	176
表明|表明|biao3 ming2	表明	表明	biao3 ming2	generated	1523	4.496	unreviewed		wave1-06	143
表演|表演|biao3 yan3	表演	表演	biao3 yan3	generated	439	5.298	unreviewed		wave1-03	167
表現|表现|biao3 xian4	表現	表现	biao3 xian4	generated	419	5.325	unreviewed		wave1-02	154
表示|表示|biao3 shi4	表示	表示	biao3 shi4	generated	1139	4.72	unreviewed		wave1-03	167
表達|表达|biao3 da2	表達	表达	biao3 da2	generated	1342	4.604	unreviewed		wave1-05	132
表面|表面|biao3 mian4	表面	表面	biao3 mian4	generated	1866	4.286	unreviewed		wave1-07	120
被|被|bei4	被	被	bei4	generated	79	6.292	unreviewed		wave1-01	12
被捕|被捕|bei4 bu3	被捕	被捕	bei4 bu3	generated	1331	4.609	unreviewed		wave1-09	101
裝|装|zhuang1	裝	装	zhuang1	generated	562	5.174	unreviewed		wave1-04	176
裝置|装置|zhuang1 zhi4	裝置	装置	zhuang1 zhi4	generated	1449	4.535	unreviewed		wave1-07	120
裡|里|li3	裡	里	li3	generated	83	6.276	unreviewed		wave1-01	28
裡面|里面|li3 mian4	裡面	里面	li3 mian4	generated	328	5.482	unreviewed		wave1-07	120
製|制|zhi4	製	制	zhi4	generated	1857	4.291	unreviewed		wave1-05	132
製作|制作|zhi4 zuo4	製作	制作	zhi4 zuo4	generated	1323	4.615	unreviewed		wave1-04	176
製造|制造|zhi4 zao4	製造	制造	zhi4 zao4	generated	1214	4.679	unreviewed		wave1-04	176
複雜|复杂|fu4 za2	複雜	复杂	fu4 za2	generated	1120	4.733	unreviewed		wave1-04	176
襲擊|袭击|xi2 ji1	襲擊	袭击	xi2 ji1	generated	923	4.862	unreviewed		wave1-05	132
西|西|xi1	西	西	xi1	generated	887	4.89	unreviewed		wave1-02	154
西部|西部|xi1 bu4	西部	西部	xi1 bu4	generated	2026	4.172	unreviewed		wave1-08	111
要|要|yao1	要	要	yao1	generated	22	6.852	unreviewed		wave1-01	6
要|要|yao4	要	要	yao4	generated	21	6.852	unreviewed		wave1-01	5
要求|要求|yao1 qiu2	要求	要求	yao1 qiu2	generated	539	5.192	unreviewed		wave1-02	154
見|见|jian4	見	见	jian4	generated	161	5.942	unreviewed		wave1-01	28
見|见|xian4	見	见	xian4	generated	162	5.942	unreviewed		wave1-01	93
見到|见到|jian4 dao4	見到	见到	jian4 dao4	generated	323	5.488	unreviewed		wave1-08	111
規則|规则|gui1 ze2	規則	规则	gui1 ze2	generated	1233	4.667	unreviewed		wave1-05	132
規定|规定|gui1 ding4	規定	规定	gui1 ding4	generated	1359	4.593	unreviewed		wave1-04	176
視|视|shi4	視	视	shi4	generated	1937	4.242	unreviewed		wave1-07	120
親|亲|qin1	親	亲	qin1	generated	994	4.813	unreviewed		wave1-04	46
親|亲|qing4	親	亲	qing4	generated	995	4.813	unreviewed		wave1-04	46
親自|亲自|qin1 zi4	親自	亲自	qin1 zi4	generated	1305	4.624	unreviewed		wave1-07	120
覺|觉|jiao4	覺	觉	jiao4	generated	1465	4.526	unreviewed		wave1-09	101
覺|觉|jue2	覺	觉	jue2	generated	1466	4.526	unreviewed		wave1-09	101
覺得|觉得|jue2 de5	覺得	觉得	jue2 de5	generated	103	6.182	unreviewed		wave1-06	143
觀察|观察|guan1 cha2	觀察	观察	guan1 cha2	generated	1388	4.566	unreviewed		wave1-06	143
觀眾|观众|guan1 zhong4	觀眾	观众	guan1 zhong4	generated	913	4.873	unreviewed		wave1-05	132
觀點|观点|guan1 dian3	觀點	观点	guan1 dian3	generated	1581	4.463	unreviewed		wave1-05	132
角|角|jiao3	角	角	jiao3	generated	1338	4.606	unreviewed		wave1-04	176
角|角|jue2	角	角	jue2	generated	1339	4.606	unreviewed		wave1-04	176
角度|角度|jiao3 du4	角度	角度	jiao3 du4	generated	1386	4.567	unreviewed		wave1-07	120
角色|角色|jue2 se4	角色	角色	jue2 se4	generated	935	4.855	unreviewed		wave1-03	167
解|解|jie3	解	解	jie3	generated	1397	4.561	unreviewed		wave1-06	143
解|解|jie4	解	解	jie4	generated	1398	4.561	unreviewed		wave1-06	63
解|解|xie4	解	解	xie4	generated	1399	4.561	unreviewed		wave1-06	142
解決|解决|jie3 jue2	解決	解决	jie3 jue2	generated	495	5.244	unreviewed		wave1-02	154
解釋|解释|jie3 shi4	解釋	解释	jie3 shi4	generated	485	5.259	unreviewed		wave1-02	154
言|言|yan2	言	言	yan2	generated	1530	4.493	unreviewed		wave1-05	132
計|计|ji4	計	计	ji4	generated	1954	4.222	unreviewed		wave1-09	101
計劃|计划|ji4 hua4	計劃	计划	ji4 hua4	generated	352	5.437	unreviewed		wave1-01	93
計算|计算|ji4 suan4	計算	计算	ji4 suan4	generated	2076	4.117	unreviewed		wave1-08	111
討論|讨论|tao3 lun4	討論	讨论	tao3 lun4	generated	805	4.947	unreviewed		wave1-03	167
訓練|训练|xun4 lian4	訓練	训练	xun4 lian4	generated	789	4.957	unreviewed		wave1-04	176
託|托|tuo1	託	托	tuo1	generated	1543	4.485	unreviewed		wave1-04	176
記|记|ji4	記	记	ji4	generated	620	5.115	unreviewed		wave1-02	183
記憶|记忆|ji4 yi4	記憶	记忆	ji4 yi4	generated	1017	4.802	unreviewed		wave1-08	111
記者|记者|ji4 zhe3	記者	记者	ji4 zhe3	generated	1173	4.705	unreviewed		wave1-05	132
記錄|记录|ji4 lu4	記錄	记录	ji4 lu4	generated	611	5.126	unreviewed		wave1-03	167
訪問|访问|fang3 wen4	訪問	访问	fang3 wen4	generated	2044	4.153	unreviewed		wave1-08	111
設|设|she4	設	设	she4	generated	1892	4.272	unreviewed		wave1-06	143
設備|设备|she4 bei4	設備	设备	she4 bei4	generated	1476	4.519	unreviewed		wave1-05	132
設置|设置|she4 zhi4	設置	设置	she4 zhi4	generated	2074	4.119	unreviewed		wave1-08	111
設計|设计|she4 ji4	設計	设计	she4 ji4	generated	901	4.882	unreviewed		wave1-02	154
許|许|xu3	許	许	xu3	generated	1488	4.513	unreviewed		wave1-05	132
許多|许多|xu3 duo1	許多	许多	xu3 duo1	generated	1056	4.778	unreviewed		wave1-02	184
註|注|zhu4	註	注	zhu4	generated	1528	4.494	unreviewed		wave1-06	137
評價|评价|ping2 jia4	評價	评价	ping2 jia4	generated	1710	4.39	unreviewed		wave1-06	143
評論|评论|ping2 lun4	評論	评论	ping2 lun4	generated	1860	4.289	unreviewed		wave1-08	111
詞|词|ci2	詞	词	ci2	generated	749	4.997	unreviewed		wave1-02	154
試|试|shi4	試	试	shi4	generated	406	5.334	unreviewed		wave1-05	132
試圖|试图|shi4 tu2	試圖	试图	shi4 tu2	generated	884	4.892	unreviewed		wave1-04	176
試驗|试验|shi4 yan4	試驗	试验	shi4 yan4	generated	1676	4.407	unreviewed		wave1-08	111
詩|诗|shi1	詩	诗	shi1	generated	1695	4.398	unreviewed		wave1-05	132
話|话|hua4	話	话	hua4	generated	125	6.075	unreviewed		wave1-01	93
該|该|gai1	該	该	gai1	generated	140	6.008	unreviewed		wave1-01	12
認為|认为|ren4 wei2	認為	认为	ren4 wei2	generated	178	5.877	unreviewed		wave1-01	12
