sense_uid	seq	trad	simp	realized	spans	shows	shows_simp
完整|完整|wan2 zheng3~1	0	他把事情的經過完整地說了一遍。	他把事情的经过完整地说了一遍。	完整	[[7, 9]]		
完美|完美|wan2 mei3~1	0	他把這件事處理得很完美。	他把这件事处理得很完美。	完美	[[9, 11]]		
宗|宗|zong1~5	0	警方最近處理了三宗案件。	警方最近处理了三宗案件。	宗	[[8, 9]]		
宗教|宗教|zong1 jiao4~1	0	宗教在他們的生活中很重要。	宗教在他们的生活中很重要。	宗教	[[0, 2]]		
官|官|guan1~1	0	他一心想當個大官。	他一心想当个大官。	官	[[7, 8]]		
官員|官员|guan1 yuan2~1	0	幾位政府官員參加了會議。	几位政府官员参加了会议。	官員	[[4, 6]]		
官方|官方|guan1 fang1~1	0	這個消息已經得到官方確認。	这个消息已经得到官方确认。	官方	[[8, 10]]		
定|定|ding4~1	0	開會的時間還沒定下來。	开会的时间还没定下来。	定	[[7, 8]]		
定|定|ding4~2	0	我已經定好了明天的機票。	我已经定好了明天的机票。	定	[[3, 4]]		
定|定|ding4~3	0	湯冷了，上面的油定住了。	汤冷了，上面的油定住了。	定	[[8, 9]]		
定|定|ding4~4	0	他定能完成這件事。	他定能完成这件事。	定	[[1, 2]]		
定義|定义|ding4 yi4~1	0	老師先解釋了這個詞的定義。	老师先解释了这个词的定义。	定義	[[10, 12]]	名	名
定義|定义|ding4 yi4~1	1	這本書把幸福定義為健康和自由。	这本书把幸福定义为健康和自由。	定義	[[6, 8]]	動	动
客|客|ke4~1	0	家裡來客了，媽媽忙著做飯。	家里来客了，妈妈忙着做饭。	客	[[3, 4]]		
客|客|ke4~2	0	他點了一客牛排，又要了杯茶。	他点了一客牛排，又要了杯茶。	客	[[4, 5]]		
宣傳|宣传|xuan1 chuan2~1	0	學校正在宣傳這次活動。	学校正在宣传这次活动。	宣傳	[[4, 6]]	動	动
宣傳|宣传|xuan1 chuan2~1	1	這次宣傳做得很成功。	这次宣传做得很成功。	宣傳	[[2, 4]]	名	名
宣布|宣布|xuan1 bu4~1	0	老師宣布這次考試取消了。	老师宣布这次考试取消了。	宣布	[[2, 4]]		
宮|宫|gong1~2	0	山上那座宮，每天都有人來拜。	山上那座宫，每天都有人来拜。	宮	[[4, 5]]		
宮|宫|gong1~4	0	這首曲子從宮開始，聽起來很穩定。	这首曲子从宫开始，听起来很稳定。	宮	[[5, 6]]		
家人|家人|jia1 ren2~1	0	他每個星期都打電話給家人。	他每个星期都打电话给家人。	家人	[[10, 12]]		
家庭|家庭|jia1 ting2~1	0	他來自一個普通的家庭。	他来自一个普通的家庭。	家庭	[[8, 10]]		
家族|家族|jia1 zu2~1	0	這個家族在當地很有名。	这个家族在当地很有名。	家族	[[2, 4]]		
容易|容易|rong2 yi4~1	0	這個工作很容易，一天就能做完。	这个工作很容易，一天就能做完。	容易	[[5, 7]]		
容易|容易|rong2 yi4~2	0	天氣一冷就容易感冒。	天气一冷就容易感冒。	容易	[[5, 7]]		
密|密|mi4~1	0	這片森林的樹長得很密。	这片森林的树长得很密。	密	[[9, 10]]		
密|密|mi4~4	0	有什麼問題，可以直接密我。	有什么问题，可以直接密我。	密	[[10, 11]]		
富|富|fu4~1	0	他們村子這幾年富起來了。	他们村子这几年富起来了。	富	[[7, 8]]		
實施|实施|shi2 shi1~1	0	這項新規定下個月開始實施。	这项新规定下个月开始实施。	實施	[[10, 12]]		
實現|实现|shi2 xian4~1	0	他終於實現了自己的計劃。	他终于实现了自己的计划。	實現	[[3, 5]]		
實現|实现|shi2 xian4~1	1	這個夢想不容易實現。	这个梦想不容易实现。	實現	[[7, 9]]		
實際|实际|shi2 ji4~1	0	這個計劃不符合實際。	这个计划不符合实际。	實際	[[7, 9]]	名	名
實際|实际|shi2 ji4~1	1	他的實際年齡比看起來大。	他的实际年龄比看起来大。	實際	[[2, 4]]	形	形
實際|实际|shi2 ji4~2	0	他想的辦法很實際，馬上就能用。	他想的办法很实际，马上就能用。	實際	[[6, 8]]		
實際上|实际上|shi2 ji4 shang4~1	0	他看起來很輕鬆，實際上很緊張。	他看起来很轻松，实际上很紧张。	實際上	[[8, 11]]		
實驗|实验|shi2 yan4~1	0	學生們在課上做了一個有趣的實驗。	学生们在课上做了一个有趣的实验。	實驗	[[13, 15]]	名	名
實驗|实验|shi2 yan4~1	1	他們正在實驗一種新的教學方法。	他们正在实验一种新的教学方法。	實驗	[[4, 6]]	動	动
實驗室|实验室|shi2 yan4 shi4~1	0	他每天都在實驗室裡做研究。	他每天都在实验室里做研究。	實驗室	[[5, 8]]		
審判|审判|shen3 pan4~1	0	法庭下週開始審判這個案件。	法庭下周开始审判这个案件。	審判	[[6, 8]]	動	动
審判|审判|shen3 pan4~1	1	這次審判引起社會的關注。	这次审判引起社会的关注。	審判	[[2, 4]]	名	名
寫|写|xie3~1	0	他在本子上寫了幾個字。	他在本子上写了几个字。	寫	[[5, 6]]		
寫|写|xie3~2	0	她正在寫一本關於旅行的書。	她正在写一本关于旅行的书。	寫	[[3, 4]]		
封|封|feng1~1	0	他小心地把箱子封好了。	他小心地把箱子封好了。	封	[[7, 8]]		
封|封|feng1~1	1	這條路封了三天才重新打開。	这条路封了三天才重新打开。	封	[[3, 4]]		
封|封|feng1~2	0	皇帝封他為大將軍。	皇帝封他为大将军。	封	[[2, 3]]		
封|封|feng1~3	0	他昨天收到了一封信。	他昨天收到了一封信。	封	[[7, 8]]		
射|射|she4~1	0	他一箭射中了目標。	他一箭射中了目标。	射	[[3, 4]]		
射|射|she4~2	0	太陽的光射進了房間。	太阳的光射进了房间。	射	[[4, 5]]		
將|将|jiang1~1	0	這場比賽將在明天下午開始。	这场比赛将在明天下午开始。	將	[[4, 5]]		
將|将|jiang1~2	0	請將這份文件交給老師。	请将这份文件交给老师。	將	[[1, 2]]		
將|将|jiang1~3	0	他一步棋就將了對方一軍。	他一步棋就将了对方一军。	將軍	[[5, 6], [10, 11]]		
將|将|jiang4~2	0	這盤象棋他的將被吃掉了。	这盘象棋他的将被吃掉了。	將	[[6, 7]]		
將軍|将军|jiang1 jun1~1	0	這位將軍指揮過很多次戰爭。	这位将军指挥过很多次战争。	將軍	[[2, 4]]		
將軍|将军|jiang1 jun1~2	0	走這一步就可以將軍。	走这一步就可以将军。	將軍	[[7, 9]]		
將軍|将军|jiang1 jun1~3	0	他這句話把我將了一軍。	他这句话把我将了一军。	將軍	[[6, 7], [9, 10]]		
專家|专家|zhuan1 jia1~1	0	這方面的問題可以去問專家。	这方面的问题可以去问专家。	專家	[[10, 12]]		
專業|专业|zhuan1 ye4~1	0	他大學的專業是歷史。	他大学的专业是历史。	專業	[[4, 6]]		
專業|专业|zhuan1 ye4~2	0	他們的服務很專業。	他们的服务很专业。	專業	[[6, 8]]		
專輯|专辑|zhuan1 ji2~1	0	這位歌手去年出了新專輯。	这位歌手去年出了新专辑。	專輯	[[9, 11]]		
專輯|专辑|zhuan1 ji2~2	0	電視臺為這件事做了一個專輯。	电视台为这件事做了一个专辑。	專輯	[[11, 13]]		
專門|专门|zhuan1 men2~1	0	這件事得找專門的機構處理。	这件事得找专门的机构处理。	專門	[[5, 7]]		
專門|专门|zhuan1 men2~2	0	我今天專門來向你道歉。	我今天专门来向你道歉。	專門	[[3, 5]]		
尊重|尊重|zun1 zhong4~1	0	我們應該尊重每個人的選擇。	我们应该尊重每个人的选择。	尊重	[[4, 6]]		
尋找|寻找|xun2 zhao3~1	0	警方正在尋找失蹤的女孩。	警方正在寻找失踪的女孩。	尋找	[[4, 6]]		
對|对|dui4~1	0	你說得對，我完全同意。	你说得对，我完全同意。	對	[[3, 4]]		
對|对|dui4~2	0	老師對學生都很好。	老师对学生都很好。	對	[[2, 3]]	引出對象	引出对象
對|对|dui4~2	1	對我來說，這個工作不容易。	对我来说，这个工作不容易。	對	[[0, 1]]	對…來說	对…来说
對|对|dui4~3	0	房子的大門對著一條大路。	房子的大门对着一条大路。	對	[[5, 6]]		
對|对|dui4~5	0	考完試大家都在對答案。	考完试大家都在对答案。	對	[[7, 8]]		
對|对|dui4~6	0	她買了一對耳環送給媽媽。	她买了一对耳环送给妈妈。	對	[[4, 5]]		
對|对|dui4~7	0	這裡的菜很對我的胃口。	这里的菜很对我的胃口。	對	[[5, 6]]		
對|对|dui4~8	0	這杯茶太濃了，對一點水吧。	这杯茶太浓了，对一点水吧。	對	[[7, 8]]		
對手|对手|dui4 shou3~1	0	這次比賽他遇到了很強的對手。	这次比赛他遇到了很强的对手。	對手	[[11, 13]]		
對抗|对抗|dui4 kang4~1	0	村民決定對抗這項不公平的規定。	村民决定对抗这项不公平的规定。	對抗	[[4, 6]]	動	动
對抗|对抗|dui4 kang4~1	1	兩國之間的對抗越來越嚴重。	两国之间的对抗越来越严重。	對抗	[[5, 7]]	名	名
對方|对方|dui4 fang1~1	0	打電話時對方一直沒有說話。	打电话时对方一直没有说话。	對方	[[4, 6]]		
對於|对于|dui4 yu2~1	0	對於這件事，我沒有別的意見。	对于这件事，我没有别的意见。	對於	[[0, 2]]	句首話題	句首话题
對於|对于|dui4 yu2~1	1	他對於音樂非常感興趣。	他对于音乐非常感兴趣。	對於	[[1, 3]]	主語後面	主语后面
對象|对象|dui4 xiang4~1	0	這次調查的對象是大學生。	这次调查的对象是大学生。	對象	[[5, 7]]		
對象|对象|dui4 xiang4~2	0	他上個月才找到對象。	他上个月才找到对象。	對象	[[7, 9]]		
導致|导致|dao3 zhi4~1	0	他的錯誤導致公司損失很多錢。	他的错误导致公司损失很多钱。	導致	[[4, 6]]		
小時|小时|xiao3 shi2~1	0	從這裡開車到那裡要三個小時。	从这里开车到那里要三个小时。	小時	[[11, 13]]		
小組|小组|xiao3 zu3~1	0	我們班分成四個小組討論。	我们班分成四个小组讨论。	小組	[[7, 9]]		
小說|小说|xiao3 shuo1~1	0	這本小說我一個晚上就看完了。	这本小说我一个晚上就看完了。	小說	[[2, 4]]		
少|少|shao3~1	0	今年下的雨比去年少。	今年下的雨比去年少。	少	[[8, 9]]		
少|少|shao3~2	0	我發現錢包裡少了五百塊。	我发现钱包里少了五百块。	少	[[6, 7]]		
少|少|shao3~3	0	這種事你以後少管。	这种事你以后少管。	少	[[6, 7]]		
少|少|shao3~3	1	他平時很少來我們家。	他平时很少来我们家。	少	[[4, 5]]		
尤其|尤其|you2 qi2~1	0	他喜歡運動，尤其喜歡打球。	他喜欢运动，尤其喜欢打球。	尤其	[[6, 8]]		
就是|就是|jiu4 shi4~1	0	我要找的人就是他。	我要找的人就是他。	就是	[[5, 7]]	用在人或事前	用在人或事前
就是|就是|jiu4 shi4~1	1	就是嘛，我早想這麼說了。	就是嘛，我早想这么说了。	就是	[[0, 2]]	表同意	表同意
就是|就是|jiu4 shi4~2	0	我就是隨便問問，你別多想。	我就是随便问问，你别多想。	就是	[[1, 3]]	用在動詞前	用在动词前
就是|就是|jiu4 shi4~3	0	就是天氣再冷，他也每天跑步。	就是天气再冷，他也每天跑步。	就是	[[0, 2]]	就是…也…	就是…也…
尾|尾|wei3~3	0	他今天在河邊釣到三尾魚。	他今天在河边钓到三尾鱼。	尾	[[9, 10]]		
局|局|ju2~3	0	他們下午一連下了三局棋。	他们下午一连下了三局棋。	局	[[9, 10]]		
居民|居民|ju1 min2~1	0	附近的居民都反對蓋這座工廠。	附近的居民都反对盖这座工厂。	居民	[[3, 5]]		
屆|届|jie4~1	0	他們去年舉行了第三屆足球比賽。	他们去年举行了第三届足球比赛。	屆	[[9, 10]]		
屍體|尸体|shi1 ti3~1	0	警察在河邊發現了一具屍體。	警察在河边发现了一具尸体。	屍體	[[10, 12]]		
展示|展示|zhan3 shi4~1	0	這次活動展示了學生的作品。	这次活动展示了学生的作品。	展示	[[4, 6]]		
展開|展开|zhan3 kai1~1	0	她把那張紙展開，讓大家看。	她把那张纸展开，让大家看。	展開	[[5, 7]]		
展開|展开|zhan3 kai1~2	0	警方已經展開調查。	警方已经展开调查。	展開	[[4, 6]]		
層|层|ceng2~2	0	這座大樓一共有三十層樓。	这座大楼一共有三十层楼。	層	[[9, 10]]		
屬|属|shu3~1	0	這塊土地屬國家所有。	这块土地属国家所有。	屬	[[4, 5]]		
屬|属|shu3~2	0	我屬馬，今年三十六歲。	我属马，今年三十六岁。	屬	[[1, 2]]		
屬|属|shu3~4	0	科學家發現了一個新的屬。	科学家发现了一个新的属。	屬	[[10, 11]]		
屬於|属于|shu3 yu2~1	0	這件事不屬於我們的工作範圍。	这件事不属于我们的工作范围。	屬於	[[4, 6]]		
山|山|shan1~1	0	我家後面有一座不高的山。	我家后面有一座不高的山。	山	[[10, 11]]		
山|山|shan1~2	0	蠶老了就要上山做繭。	蚕老了就要上山做茧。	山	[[6, 7]]		
島|岛|dao3~1	0	這座島上住著幾百個人。	这座岛上住着几百个人。	島	[[2, 3]]		
州|州|zhou1~1	0	他在美國的一個小州讀書。	他在美国的一个小州读书。	州	[[8, 9]]		
州|州|zhou1~2	0	古時候一個州管著好幾個縣。	古时候一个州管着好几个县。	州	[[5, 6]]		
工人|工人|gong1 ren2~1	0	這家工廠有兩千多個工人。	这家工厂有两千多个工人。	工人	[[9, 11]]		
工作|工作|gong1 zuo4~1	0	他在一家公司工作了三年。	他在一家公司工作了三年。	工作	[[6, 8]]	動	动
工作|工作|gong1 zuo4~1	1	最近工作很忙，沒有時間休息。	最近工作很忙，没有时间休息。	工作	[[2, 4]]	名	名
工作|工作|gong1 zuo4~2	0	他大學畢業後找到了一份新工作。	他大学毕业后找到了一份新工作。	工作	[[12, 14]]		
工作|工作|gong1 zuo4~3	0	這些機器一天二十四小時不停地工作。	这些机器一天二十四小时不停地工作。	工作	[[14, 16]]		
工具|工具|gong1 ju4~1	0	修理汽車要用到很多工具。	修理汽车要用到很多工具。	工具	[[9, 11]]		
工具|工具|gong1 ju4~2	0	語言是人們交流思想的工具。	语言是人们交流思想的工具。	工具	[[10, 12]]		
工廠|工厂|gong1 chang3~1	0	這家工廠有五百多個工人。	这家工厂有五百多个工人。	工廠	[[2, 4]]		
工程|工程|gong1 cheng2~1	0	這座橋的工程已經完成了。	这座桥的工程已经完成了。	工程	[[4, 6]]		
工程|工程|gong1 cheng2~2	0	他在大學讀的是電子工程。	他在大学读的是电子工程。	工程	[[9, 11]]		
左|左|zuo3~1	0	到前面的路口向左轉。	到前面的路口向左转。	左	[[7, 8]]		
左|左|zuo3~2	0	他在政治上的看法比較左。	他在政治上的看法比较左。	左	[[10, 11]]		
左|左|zuo3~5	0	你想左了，我不是這個意思。	你想左了，我不是这个意思。	左	[[2, 3]]		
左右|左右|zuo3 you4~1	0	大樓的左右各有一個出口。	大楼的左右各有一个出口。	左右	[[3, 5]]		
左右|左右|zuo3 you4~2	0	這場電影兩個小時左右。	这场电影两个小时左右。	左右	[[8, 10]]	數量後	数量后
左右|左右|zuo3 you4~2	1	我們明天七點左右出發。	我们明天七点左右出发。	左右	[[6, 8]]	時間後	时间后
左右|左右|zuo3 you4~3	0	他的想法容易被別人左右。	他的想法容易被别人左右。	左右	[[9, 11]]		
巨大|巨大|ju4 da4~1	0	這場大火造成了巨大的損失。	这场大火造成了巨大的损失。	巨大	[[7, 9]]		
差|差|cha1~2	0	這兩個數的差是多少？	这两个数的差是多少？	差	[[5, 6]]		
差|差|cha4~1	0	他這次考試的成績很差。	他这次考试的成绩很差。	差	[[9, 10]]		
差|差|cha4~2	0	這些錢還差一點，不夠買車。	这些钱还差一点，不够买车。	差	[[4, 5]]		
差|差|cha4~2	1	他的想法跟我差得很遠。	他的想法跟我差得很远。	差	[[6, 7]]		
差|差|cha4~3	0	這件事你想差了，他不是那個意思。	这件事你想差了，他不是那个意思。	差	[[5, 6]]		
差|差|chai1~3	0	老闆差他到外地辦事。	老板差他到外地办事。	差	[[2, 3]]		
已|已|yi3~1	0	這項工作已順利完成。	这项工作已顺利完成。	已	[[4, 5]]		
已經|已经|yi3 jing1~1	0	我到的時候，電影已經開始了。	我到的时候，电影已经开始了。	已經	[[8, 10]]		
巴士|巴士|ba1 shi4~1	0	我每天坐巴士上學。	我每天坐巴士上学。	巴士	[[4, 6]]		
市場|市场|shi4 chang3~1	0	媽媽每天早上去市場買菜。	妈妈每天早上去市场买菜。	市場	[[7, 9]]		
市場|市场|shi4 chang3~2	0	公司想把產品賣到國外市場。	公司想把产品卖到国外市场。	市場	[[10, 12]]		
市長|市长|shi4 zhang3~1	0	市長答應要解決交通問題。	市长答应要解决交通问题。	市長	[[0, 2]]		
布|布|bu4~1	0	這塊布的顏色我很喜歡。	这块布的颜色我很喜欢。	布	[[2, 3]]		
希望|希望|xi1 wang4~1	0	我希望明天不要下雨。	我希望明天不要下雨。	希望	[[1, 3]]	動	动
希望|希望|xi1 wang4~1	1	大家對這次比賽充滿希望。	大家对这次比赛充满希望。	希望	[[9, 11]]	名	名
帝國|帝国|di4 guo2~1	0	這個帝國曾經控制過周圍很多地方。	这个帝国曾经控制过周围很多地方。	帝國	[[2, 4]]		
師|师|shi1~3	0	他們派了一個師去支援。	他们派了一个师去支援。	師	[[6, 7]]		
帶|带|dai4~10	0	她說話帶著南方口音。	她说话带着南方口音。	帶	[[3, 4]]		
帶|带|dai4~7	0	出門前別忘了帶鑰匙。	出门前别忘了带钥匙。	帶	[[6, 7]]		
